name;;sort_name
Poland -- Pułtusk;;Poland -- Pułtusk
Republic of Peru;;Republic of Peru
Rome;;Rome
Russia;;Russia
Slovakia;;Slovakia
South America;;South America
South America - Brazil;;South America - Brazil
South America -- Argentina;;South America -- Argentina
South America -- Argentina -- Buenos Aires;;South America -- Argentina -- Buenos Aires
South America -- Argentina -- Buenos Aires -- Colegio de Salvador;;South America -- Argentina -- Buenos Aires -- Colegio de Salvador
South America -- Argentina -- Buenos Aires -- Colegio del Salvador;;South America -- Argentina -- Buenos Aires -- Colegio del Salvador
South America -- Argentina -- Chaco -- San Fernando Mission;;South America -- Argentina -- Chaco -- San Fernando Mission
South America -- Argentina -- Cordoba -- Colegio Máximo de la Compañía de Jesús;;South America -- Argentina -- Cordoba -- Colegio Máximo de la Compañía de Jesús
South America -- Argentina -- Corrientes;;South America -- Argentina -- Corrientes
South America -- Argentina -- Córdoba;;South America -- Argentina -- Córdoba
South America -- Argentina -- Córdoba -- University of Córdoba del Tucumán;;South America -- Argentina -- Córdoba -- University of Córdoba del Tucumán
South America -- Argentina -- Córdoba;;South America -- Argentina -- Córdoba
South America -- Argentina -- Córdoba -- Colegio Máximo de la Compañía de Jesús;;South America -- Argentina -- Córdoba -- Colegio Máximo de la Compañía de Jesús
South America -- Argentina -- Córdoba -- Colegio Máximo de la Compañía de la Jesús;;South America -- Argentina -- Córdoba -- Colegio Máximo de la Compañía de la Jesús
South America -- Argentina -- Córdoba -- Córdoba;;South America -- Argentina -- Córdoba -- Córdoba
South America -- Argentina -- Córdoba -- Museo de la Estancia Jesuítica de Alta Gracia y Casa del Virrey Liniers;;South America -- Argentina -- Córdoba -- Museo de la Estancia Jesuítica de Alta Gracia y Casa del Virrey Liniers
South America -- Argentina -- Gran Chaco;;South America -- Argentina -- Gran Chaco
South America -- Argentina -- Mendoza;;South America -- Argentina -- Mendoza
South America -- Argentina -- Misiones;;South America -- Argentina -- Misiones
South America -- Argentina -- Misiones -- San Ignacio Miní;;South America -- Argentina -- Misiones -- San Ignacio Miní
South America -- Argentina -- Misiones -- San José;;South America -- Argentina -- Misiones -- San José
South America -- Argentina -- Paraná River;;South America -- Argentina -- Paraná River
South America -- Argentina -- Patagonia;;South America -- Argentina -- Patagonia
South America -- Argentina -- Patagonia -- Chubut;;South America -- Argentina -- Patagonia -- Chubut
South America -- Argentina -- Patagonia -- Misión Jesuítica de Nahuel Huapi;;South America -- Argentina -- Patagonia -- Misión Jesuítica de Nahuel Huapi
South America -- Argentina -- Patagonia -- Tierra del Fuego;;South America -- Argentina -- Patagonia -- Tierra del Fuego
South America -- Argentina -- Puerto Iguazú;;South America -- Argentina -- Puerto Iguazú
South America -- Argentina -- Rio de la Plata;;South America -- Argentina -- Rio de la Plata
South America -- Argentina -- Río de la Plata;;South America -- Argentina -- Río de la Plata
South America -- Argentina -- Río de la Plata -- Buenos Aires;;South America -- Argentina -- Río de la Plata -- Buenos Aires
South America -- Argentina -- San Javier;;South America -- Argentina -- San Javier
South America -- Argentina -- Tucumán;;South America -- Argentina -- Tucumán
South America -- Argentina -- Villa Carlos Paz;;South America -- Argentina -- Villa Carlos Paz
South America -- Bolivia;;South America -- Bolivia
South America -- Bolivia -- Chaco Boreal -- Santa Cruz de la Sierra;;South America -- Bolivia -- Chaco Boreal -- Santa Cruz de la Sierra
South America -- Bolivia -- Charcas;;South America -- Bolivia -- Charcas
South America -- Bolivia -- Chiquitos;;South America -- Bolivia -- Chiquitos
South America -- Bolivia -- Covendo;;South America -- Bolivia -- Covendo
South America -- Bolivia -- Moxos;;South America -- Bolivia -- Moxos
South America -- Bolivia -- Potosí;;South America -- Bolivia -- Potosí
South America -- Bolivia -- Santa Cruz;;South America -- Bolivia -- Santa Cruz
South America -- Bolivia -- Santa Cruz -- San Ignacio de Zamucos;;South America -- Bolivia -- Santa Cruz -- San Ignacio de Zamucos
South America -- Brazil;;South America -- Brazil
South America -- Brazil -- Amazon;;South America -- Brazil -- Amazon
South America -- Brazil -- Amazon River;;South America -- Brazil -- Amazon River
South America -- Brazil -- Amazon River Valley;;South America -- Brazil -- Amazon River Valley
South America -- Brazil -- Amazonia;;South America -- Brazil -- Amazonia
South America -- Brazil -- Bahia;;South America -- Brazil -- Bahia
South America -- Brazil -- Bahia -- Salvador;;South America -- Brazil -- Bahia -- Salvador
South America -- Brazil -- Bahia -- Salvador -- Cathedral of Salvador;;South America -- Brazil -- Bahia -- Salvador -- Cathedral of Salvador
South America -- Brazil -- Bahía;;South America -- Brazil -- Bahía
South America -- Brazil -- Belo Horizonte -- Faculdade Jesuíta de Filosofia e Teologia;;South America -- Brazil -- Belo Horizonte -- Faculdade Jesuíta de Filosofia e Teologia
South America -- Brazil -- Carapocuíba;;South America -- Brazil -- Carapocuíba
South America -- Brazil -- Cubatão -- Fazenda Geral;;South America -- Brazil -- Cubatão -- Fazenda Geral
South America -- Brazil -- Florianópolis;;South America -- Brazil -- Florianópolis
South America -- Brazil -- Grão-Pará;;South America -- Brazil -- Grão-Pará
South America -- Brazil -- Grão-Pará;;South America -- Brazil -- Grão-Pará
South America -- Brazil -- Ibiapaba;;South America -- Brazil -- Ibiapaba
South America -- Brazil -- Maranhão;;South America -- Brazil -- Maranhão
South America -- Brazil -- Mato Grosso -- Vila Bela da Santíssima Trinidade;;South America -- Brazil -- Mato Grosso -- Vila Bela da Santíssima Trinidade
South America -- Brazil -- Paranaguá;;South America -- Brazil -- Paranaguá
South America -- Brazil -- Paraná;;South America -- Brazil -- Paraná
South America -- Brazil -- Paraná -- Santo Inácio;;South America -- Brazil -- Paraná -- Santo Inácio
South America -- Brazil -- Paraná River;;South America -- Brazil -- Paraná River
South America -- Brazil -- Paraíba -- Seridó;;South America -- Brazil -- Paraíba -- Seridó
South America -- Brazil -- Pará;;South America -- Brazil -- Pará
South America -- Brazil -- Rio de Janeiro;;South America -- Brazil -- Rio de Janeiro
South America -- Brazil -- Rio Grande do Sul;;South America -- Brazil -- Rio Grande do Sul
South America -- Brazil -- Rio Grande do Sul -- Pedra Grande;;South America -- Brazil -- Rio Grande do Sul -- Pedra Grande
South America -- Brazil -- Rio Grande do Sul -- São Luís Gonzaga;;South America -- Brazil -- Rio Grande do Sul -- São Luís Gonzaga
South America -- Brazil -- Río de Janeiro;;South America -- Brazil -- Río de Janeiro
South America -- Brazil -- Río de la Plata;;South America -- Brazil -- Río de la Plata
South America -- Brazil -- Salvador -- Centro de Estudos e Ação Social;;South America -- Brazil -- Salvador -- Centro de Estudos e Ação Social
South America -- Brazil -- Santa Catarina;;South America -- Brazil -- Santa Catarina
South America -- Brazil -- Santa Catarina -- Florianópolis -- Colégio Jesuítico;;South America -- Brazil -- Santa Catarina -- Florianópolis -- Colégio Jesuítico
South America -- Brazil -- São Miguel das Missões;;South America -- Brazil -- São Miguel das Missões
South America -- Brazil -- São Paolo;;South America -- Brazil -- São Paolo
South America -- Brazil -- São Paolo -- Colégio de Piratininga;;South America -- Brazil -- São Paolo -- Colégio de Piratininga
South America -- Brazil -- São Paolo -- Colégio São Luís;;South America -- Brazil -- São Paolo -- Colégio São Luís
South America -- Brazil -- São Paolo -- Piratininga;;South America -- Brazil -- São Paolo -- Piratininga
South America -- Brazil -- São Paulo;;South America -- Brazil -- São Paulo
South America -- Brazil -- São Salvador da Baía;;South America -- Brazil -- São Salvador da Baía
South America -- Brazil -- Vila do Desterro;;South America -- Brazil -- Vila do Desterro
South America -- Chile;;South America -- Chile
South America -- Chile -- Castro -- Church of San Francisco;;South America -- Chile -- Castro -- Church of San Francisco
South America -- Chile -- Chiloé;;South America -- Chile -- Chiloé
South America -- Chile -- Chiloé Archipelago;;South America -- Chile -- Chiloé Archipelago
South America -- Chile -- Chiloé Island;;South America -- Chile -- Chiloé Island
South America -- Chile -- Concepción;;South America -- Chile -- Concepción
South America -- Chile -- Patagonia;;South America -- Chile -- Patagonia
South America -- Chile -- Patagonia -- Tierra del Fuego;;South America -- Chile -- Patagonia -- Tierra del Fuego
South America -- Chile -- Puerto Montt;;South America -- Chile -- Puerto Montt
South America -- Chile -- Santiago;;South America -- Chile -- Santiago
South America -- Chile -- Santiago -- San Miguel;;South America -- Chile -- Santiago -- San Miguel
South America -- Chile -- Vina del Mar;;South America -- Chile -- Vina del Mar
South America -- Colombia;;South America -- Colombia
South America -- Colombia -- Amazon River;;South America -- Colombia -- Amazon River
South America -- Colombia -- Antioquia -- Colegio de Antioquia;;South America -- Colombia -- Antioquia -- Colegio de Antioquia
South America -- Colombia -- Bogota;;South America -- Colombia -- Bogota
South America -- Colombia -- Bogotá;;South America -- Colombia -- Bogotá
South America -- Colombia -- Bogotá -- Colegio Jesuita de la Ciudad de Antioquia;;South America -- Colombia -- Bogotá -- Colegio Jesuita de la Ciudad de Antioquia
South America -- Colombia -- Bogotá -- Pontifical Xavierian University;;South America -- Colombia -- Bogotá -- Pontifical Xavierian University
South America -- Colombia -- Bogotá -- Pontificia Universidad Javeriana;;South America -- Colombia -- Bogotá -- Pontificia Universidad Javeriana
South America -- Colombia -- Capital District -- Bogotá;;South America -- Colombia -- Capital District -- Bogotá
South America -- Colombia -- Caquetá;;South America -- Colombia -- Caquetá
South America -- Colombia -- Cartagena;;South America -- Colombia -- Cartagena
South America -- Colombia -- Cartagena -- Jesuit Monastery;;South America -- Colombia -- Cartagena -- Jesuit Monastery
South America -- Colombia -- Cartagena de los Indias;;South America -- Colombia -- Cartagena de los Indias
South America -- Colombia -- Cartegena;;South America -- Colombia -- Cartegena
South America -- Colombia -- Firavitoba;;South America -- Colombia -- Firavitoba
South America -- Colombia -- Llanos;;South America -- Colombia -- Llanos
South America -- Colombia -- Magdalena River;;South America -- Colombia -- Magdalena River
South America -- Colombia -- Medellin;;South America -- Colombia -- Medellin
South America -- Colombia -- Mompox;;South America -- Colombia -- Mompox
South America -- Colombia -- Orinoco;;South America -- Colombia -- Orinoco
South America -- Colombia -- Orinoco River;;South America -- Colombia -- Orinoco River
South America -- Colombia -- Orinoquia;;South America -- Colombia -- Orinoquia
South America -- Colombia -- Putumayo;;South America -- Colombia -- Putumayo
South America -- Colombia -- Santa Cruz de Mompox;;South America -- Colombia -- Santa Cruz de Mompox
South America -- Colombia -- Santiago de Cali;;South America -- Colombia -- Santiago de Cali
South America -- Colombia -- Tunja;;South America -- Colombia -- Tunja
South America -- Colombia -- Tunja -- Church of San Ignacio;;South America -- Colombia -- Tunja -- Church of San Ignacio
South America -- Colombia -- Vichada;;South America -- Colombia -- Vichada
South America -- Ecuador;;South America -- Ecuador
South America -- Ecuador -- Amazon River;;South America -- Ecuador -- Amazon River
South America -- Ecuador -- Chimborazo;;South America -- Ecuador -- Chimborazo
South America -- Ecuador -- Chota-Mira;;South America -- Ecuador -- Chota-Mira
South America -- Ecuador -- Quito;;South America -- Ecuador -- Quito
South America -- Ecuador -- Quito -- Iglesia de la Compañia de Jesús;;South America -- Ecuador -- Quito -- Iglesia de la Compañia de Jesús
South America -- Eduador -- Quito;;South America -- Eduador -- Quito
South America -- French Guiana;;South America -- French Guiana
South America -- French Guiana -- Rémire-Montjoly -- Habitation Loyola;;South America -- French Guiana -- Rémire-Montjoly -- Habitation Loyola
South America -- French Guyana;;South America -- French Guyana
South America -- Guatemala;;South America -- Guatemala
South America -- Guyana;;South America -- Guyana
South America -- Latin America;;South America -- Latin America
South America -- Paraguay;;South America -- Paraguay
South America -- Paraguay -- Asunción;;South America -- Paraguay -- Asunción
South America -- Paraguay -- Asunción -- Asunción Jesuit College;;South America -- Paraguay -- Asunción -- Asunción Jesuit College
South America -- Paraguay -- Chaco Boreal -- Asunción;;South America -- Paraguay -- Chaco Boreal -- Asunción
South America -- Paraguay -- Gran Chaco;;South America -- Paraguay -- Gran Chaco
South America -- Paraguay -- Guairá;;South America -- Paraguay -- Guairá
South America -- Paraguay -- Guaíra;;South America -- Paraguay -- Guaíra
South America -- Paraguay -- Misiones;;South America -- Paraguay -- Misiones
South America -- Paraguay -- Paraná River;;South America -- Paraguay -- Paraná River
South America -- Paraguay -- Río de la Plata;;South America -- Paraguay -- Río de la Plata
South America -- Paraguay -- Santa Rosa;;South America -- Paraguay -- Santa Rosa
South America -- Peru;;South America -- Peru
South America -- Peru -- Amazon River;;South America -- Peru -- Amazon River
South America -- Peru -- Arequipa -- Arequipa;;South America -- Peru -- Arequipa -- Arequipa
South America -- Peru -- Cusco;;South America -- Peru -- Cusco
South America -- Peru -- Cuzco;;South America -- Peru -- Cuzco
South America -- Peru -- Cuzco -- Colegio de San Bernardo;;South America -- Peru -- Cuzco -- Colegio de San Bernardo
South America -- Peru -- Cuzco -- Seminario de San Antonio Abad;;South America -- Peru -- Cuzco -- Seminario de San Antonio Abad
South America -- Peru -- High Marañón;;South America -- Peru -- High Marañón
South America -- Peru -- Huarochirí;;South America -- Peru -- Huarochirí
South America -- Peru -- Juli;;South America -- Peru -- Juli
South America -- Peru -- Lima;;South America -- Peru -- Lima
South America -- Peru -- Lima -- San Pablo;;South America -- Peru -- Lima -- San Pablo
South America -- Peru -- Marañón River;;South America -- Peru -- Marañón River
South America -- Peru -- Maynas;;South America -- Peru -- Maynas
South America -- Peru -- Maynas -- Borja;;South America -- Peru -- Maynas -- Borja
South America -- Peru -- Potosí;;South America -- Peru -- Potosí
South America -- Peru -- Pucará;;South America -- Peru -- Pucará
South America -- Peru -- Upper Amazon River;;South America -- Peru -- Upper Amazon River
South America -- Uruguay;;South America -- Uruguay
South America -- Uruguay -- Río de la Plata;;South America -- Uruguay -- Río de la Plata
South America -- Uruguay -- Uruguay River;;South America -- Uruguay -- Uruguay River
South America -- Venezuela;;South America -- Venezuela
South America -- Venezuela -- Caracas;;South America -- Venezuela -- Caracas
South America -- Venezuela -- Llanos;;South America -- Venezuela -- Llanos
South America -- Venezuela -- Maracaibo -- Seminary College of San Buenaventura of Merida;;South America -- Venezuela -- Maracaibo -- Seminary College of San Buenaventura of Merida
South America -- Venezuela -- Orinoco;;South America -- Venezuela -- Orinoco
South America -- Venezuela -- Orinoco River;;South America -- Venezuela -- Orinoco River
South America -- Venezuela -- Orinoco River Delta;;South America -- Venezuela -- Orinoco River Delta
South America -- Venezuela -- Yarikajé;;South America -- Venezuela -- Yarikajé
Spain;;Spain
Spain -- Madrid;;Spain -- Madrid
Spain -- Toledo;;Spain -- Toledo
Spain — Toledo;;Spain — Toledo
Spain -- Amazán;;Spain -- Amazán
Spain -- Barcelona -- Portugalete -- Biscay;;Spain -- Barcelona -- Portugalete -- Biscay
Spain -- Basque Country;;Spain -- Basque Country
Spain -- Loyola;;Spain -- Loyola
Spain -- Salamanca;;Spain -- Salamanca
Switzerland;;Switzerland
Switzerland -- Zurich;;Switzerland -- Zurich
Switzerland -- Lucerne;;Switzerland -- Lucerne
Swtizerland;;Swtizerland
Syria -- Lebanon -- Palestine -- Mesopotamia;;Syria -- Lebanon -- Palestine -- Mesopotamia
Taiwan;;Taiwan
The Netherlands;;The Netherlands
The Netherlands -- Utrecht;;The Netherlands -- Utrecht
The references are to meetings with Akbar in “Lahore”—possibly = Pakistan -- Lahore];;The references are to meetings with Akbar in “Lahore”—possibly = Pakistan -- Lahore]
Tibet – Lhasa;;Tibet – Lhasa
United States -- Bristol, Connecticut;;United States -- Bristol, Connecticut
United States of America -- Illinois -- Chicago;;United States of America -- Illinois -- Chicago
United States'--New York -- Maryland;;United States'--New York -- Maryland
United States -- New York -- Maryland;;United States -- New York -- Maryland
Uruguay;;Uruguay
USA;;USA
USA -- Connecticut - Fairfield;;USA -- Connecticut - Fairfield
USA -- Illinois -- Chicago;;USA -- Illinois -- Chicago
USA -- Indiana -- South Bend;;USA -- Indiana -- South Bend
USA -- Maryland;;USA -- Maryland
USA -- Massachusetts;;USA -- Massachusetts
USA -- Massachusetts -- Boston;;USA -- Massachusetts -- Boston
USA -- Massachusetts -- Cambridge;;USA -- Massachusetts -- Cambridge
USA -- Missouri -- St. Louis;;USA -- Missouri -- St. Louis
USA -- Montana -- Washington -- Oregon -- Idaho;;USA -- Montana -- Washington -- Oregon -- Idaho
USA -- New York;;USA -- New York
USA -- New York -- New York;;USA -- New York -- New York
USA -- Oregon, Idaho, Montana;;USA -- Oregon, Idaho, Montana
USA -- Washington -- Spokane;;USA -- Washington -- Spokane
USA -- Washington, D.C.;;USA -- Washington, D.C.
USA -- Washington, DC;;USA -- Washington, DC
USA -- Wisconsin;;USA -- Wisconsin
USA -- Wisconsin -- Milwaukee;;USA -- Wisconsin -- Milwaukee
USA -- Portland, Maine;;USA -- Portland, Maine
Venezuela -- Caracas;;Venezuela -- Caracas
Wales;;Wales
West India;;West India
Zaïre;;Zaïre
Zimbabwe;;Zimbabwe
